x,f(x),D^0,D^0.5,D^1,D^2
0.0,0.0,0.0,-0.3315054621495403,-0.009999833334166664,1.9997666718332832
0.7853981633974483,0.5553603672697958,0.5553603672697958,0.7259571131701015,1.2581283661871612,0.8854863871166074
1.5707963267948966,1.5707963267948966,1.5707963267948966,1.3799116701198522,1.0078039166010244,-1.5407059483418806
2.356194490192345,1.6660811018093873,1.6660811018093873,0.4429558393547618,-0.9435806217371834,-3.075480564556088
3.141592653589793,3.8473413874435795e-16,3.8473413874435795e-16,-1.8819561169414691,-3.131540460639799,-2.031181812965077
3.9269908169872414,-2.7768018363489784,-2.7768018363489784,-3.9177766018075064,-3.4906399262125465,1.3136116404677267
4.71238898038469,-4.71238898038469,-4.71238898038469,-3.6803645005066663,-1.0235117489696854,4.682115345069349
5.497787143782138,-3.8875225708885712,-3.8875225708885712,-0.5044679430499126,3.153877952191264,5.3190063107955154
6.283185307179586,-1.5389365549774318e-15,-1.5389365549774318e-15,4.0954176960324755,6.273080754613764,2.0625969541246403
